
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde5821    Vardas5821     x.xx                4.60                
Pavarde5824    Vardas5824     x.xx                3.20                
Pavarde5826    Vardas5826     x.xx                4.80                
Pavarde5828    Vardas5828     x.xx                4.80                
Pavarde5829    Vardas5829     x.xx                3.00                
Pavarde5830    Vardas5830     x.xx                4.20                
Pavarde5831    Vardas5831     x.xx                2.60                
Pavarde5834    Vardas5834     x.xx                3.40                
Pavarde5837    Vardas5837     x.xx                2.60                
Pavarde5840    Vardas5840     x.xx                4.40                
Pavarde5841    Vardas5841     x.xx                4.80                
Pavarde5842    Vardas5842     x.xx                3.00                
Pavarde5845    Vardas5845     x.xx                3.20                
Pavarde5846    Vardas5846     x.xx                3.40                
Pavarde5848    Vardas5848     x.xx                4.80                
Pavarde5849    Vardas5849     x.xx                4.40                
Pavarde5851    Vardas5851     x.xx                4.00                
Pavarde5856    Vardas5856     x.xx                3.20                
Pavarde5857    Vardas5857     x.xx                3.80                
Pavarde5858    Vardas5858     x.xx                3.40                
Pavarde5861    Vardas5861     x.xx                4.00                
Pavarde5863    Vardas5863     x.xx                3.60                
Pavarde5864    Vardas5864     x.xx                3.00                
Pavarde5865    Vardas5865     x.xx                3.80                
Pavarde5866    Vardas5866     x.xx                3.60                
Pavarde5869    Vardas5869     x.xx                4.40                
Pavarde5872    Vardas5872     x.xx                3.60                
Pavarde5875    Vardas5875     x.xx                4.80                
Pavarde5876    Vardas5876     x.xx                3.60                
Pavarde5878    Vardas5878     x.xx                2.20                
Pavarde5884    Vardas5884     x.xx                3.80                
Pavarde5887    Vardas5887     x.xx                4.40                
Pavarde5888    Vardas5888     x.xx                4.60                
Pavarde5889    Vardas5889     x.xx                3.80                
Pavarde5890    Vardas5890     x.xx                4.20                
Pavarde5894    Vardas5894     x.xx                2.80                
Pavarde5897    Vardas5897     x.xx                3.60                
Pavarde5898    Vardas5898     x.xx                3.20                
Pavarde5907    Vardas5907     x.xx                4.20                
Pavarde5914    Vardas5914     x.xx                3.60                
Pavarde5915    Vardas5915     x.xx                2.60                
Pavarde5917    Vardas5917     x.xx                4.00                
Pavarde5918    Vardas5918     x.xx                4.20                
Pavarde5925    Vardas5925     x.xx                3.80                
Pavarde5926    Vardas5926     x.xx                2.80                
Pavarde5927    Vardas5927     x.xx                4.80                
Pavarde5933    Vardas5933     x.xx                4.00                
Pavarde5934    Vardas5934     x.xx                1.80                
Pavarde5935    Vardas5935     x.xx                3.80                
Pavarde5938    Vardas5938     x.xx                3.60                
Pavarde5939    Vardas5939     x.xx                4.00                
Pavarde5942    Vardas5942     x.xx                4.80                
Pavarde5947    Vardas5947     x.xx                2.20                
Pavarde5949    Vardas5949     x.xx                2.20                
Pavarde5950    Vardas5950     x.xx                4.40                
Pavarde5951    Vardas5951     x.xx                2.80                
Pavarde5959    Vardas5959     x.xx                2.80                
Pavarde5965    Vardas5965     x.xx                3.20                
Pavarde5966    Vardas5966     x.xx                3.40                
Pavarde5969    Vardas5969     x.xx                3.60                
Pavarde5972    Vardas5972     x.xx                4.20                
Pavarde5973    Vardas5973     x.xx                4.80                
Pavarde5975    Vardas5975     x.xx                2.60                
Pavarde5983    Vardas5983     x.xx                2.20                
Pavarde5986    Vardas5986     x.xx                4.80                
Pavarde5987    Vardas5987     x.xx                4.00                
Pavarde5988    Vardas5988     x.xx                2.20                
