
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde6783    Vardas6783     x.xx                8.80                
Pavarde6784    Vardas6784     x.xx                6.80                
Pavarde6785    Vardas6785     x.xx                8.80                
Pavarde6786    Vardas6786     x.xx                6.80                
Pavarde6787    Vardas6787     x.xx                7.40                
Pavarde6788    Vardas6788     x.xx                8.40                
Pavarde6789    Vardas6789     x.xx                7.80                
Pavarde6790    Vardas6790     x.xx                4.20                
Pavarde6791    Vardas6791     x.xx                2.20                
Pavarde6792    Vardas6792     x.xx                2.60                
Pavarde6793    Vardas6793     x.xx                3.80                
Pavarde6794    Vardas6794     x.xx                5.60                
Pavarde6795    Vardas6795     x.xx                2.80                
Pavarde6796    Vardas6796     x.xx                5.20                
Pavarde6797    Vardas6797     x.xx                6.80                
Pavarde6798    Vardas6798     x.xx                6.60                
Pavarde6799    Vardas6799     x.xx                4.20                
Pavarde6800    Vardas6800     x.xx                6.00                
Pavarde6801    Vardas6801     x.xx                8.60                
Pavarde6802    Vardas6802     x.xx                6.20                
Pavarde6803    Vardas6803     x.xx                3.60                
Pavarde6804    Vardas6804     x.xx                4.40                
Pavarde6805    Vardas6805     x.xx                7.20                
Pavarde6806    Vardas6806     x.xx                7.20                
Pavarde6807    Vardas6807     x.xx                1.80                
Pavarde6808    Vardas6808     x.xx                8.00                
Pavarde6809    Vardas6809     x.xx                4.40                
Pavarde6810    Vardas6810     x.xx                5.60                
Pavarde6811    Vardas6811     x.xx                5.80                
Pavarde6812    Vardas6812     x.xx                7.60                
Pavarde6813    Vardas6813     x.xx                6.80                
Pavarde6814    Vardas6814     x.xx                5.80                
Pavarde6815    Vardas6815     x.xx                8.00                
Pavarde6816    Vardas6816     x.xx                1.80                
Pavarde6817    Vardas6817     x.xx                2.20                
Pavarde6818    Vardas6818     x.xx                2.60                
Pavarde6819    Vardas6819     x.xx                8.40                
Pavarde6820    Vardas6820     x.xx                8.00                
Pavarde6821    Vardas6821     x.xx                7.00                
Pavarde6822    Vardas6822     x.xx                7.20                
Pavarde6823    Vardas6823     x.xx                3.20                
Pavarde6824    Vardas6824     x.xx                5.80                
Pavarde6825    Vardas6825     x.xx                5.60                
Pavarde6826    Vardas6826     x.xx                3.40                
Pavarde6827    Vardas6827     x.xx                7.80                
Pavarde6828    Vardas6828     x.xx                5.40                
Pavarde6829    Vardas6829     x.xx                7.40                
Pavarde6830    Vardas6830     x.xx                5.80                
Pavarde6831    Vardas6831     x.xx                6.00                
Pavarde6832    Vardas6832     x.xx                7.00                
Pavarde6833    Vardas6833     x.xx                8.00                
Pavarde6834    Vardas6834     x.xx                4.80                
Pavarde6835    Vardas6835     x.xx                3.20                
Pavarde6836    Vardas6836     x.xx                7.20                
Pavarde6837    Vardas6837     x.xx                6.00                
Pavarde6838    Vardas6838     x.xx                8.40                
Pavarde6839    Vardas6839     x.xx                5.20                
Pavarde6840    Vardas6840     x.xx                8.00                
Pavarde6841    Vardas6841     x.xx                6.60                
Pavarde6842    Vardas6842     x.xx                8.00                
Pavarde6843    Vardas6843     x.xx                6.40                
Pavarde6844    Vardas6844     x.xx                3.60                
Pavarde6845    Vardas6845     x.xx                4.20                
Pavarde6846    Vardas6846     x.xx                5.80                
Pavarde6847    Vardas6847     x.xx                4.00                
Pavarde6848    Vardas6848     x.xx                7.60                
Pavarde6849    Vardas6849     x.xx                4.20                
