
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde6488    Vardas6488     x.xx                8.20                
Pavarde6489    Vardas6489     x.xx                6.80                
Pavarde6490    Vardas6490     x.xx                5.20                
Pavarde6492    Vardas6492     x.xx                8.20                
Pavarde6493    Vardas6493     x.xx                7.20                
Pavarde6495    Vardas6495     x.xx                8.80                
Pavarde6496    Vardas6496     x.xx                6.80                
Pavarde6497    Vardas6497     x.xx                8.00                
Pavarde6498    Vardas6498     x.xx                8.40                
Pavarde6500    Vardas6500     x.xx                6.60                
Pavarde6501    Vardas6501     x.xx                5.20                
Pavarde6502    Vardas6502     x.xx                5.40                
Pavarde6504    Vardas6504     x.xx                5.40                
Pavarde6505    Vardas6505     x.xx                5.00                
Pavarde6506    Vardas6506     x.xx                8.00                
Pavarde6507    Vardas6507     x.xx                6.20                
Pavarde6508    Vardas6508     x.xx                7.20                
Pavarde6509    Vardas6509     x.xx                8.00                
Pavarde6511    Vardas6511     x.xx                8.80                
Pavarde6515    Vardas6515     x.xx                5.40                
Pavarde6518    Vardas6518     x.xx                6.80                
Pavarde6520    Vardas6520     x.xx                8.40                
Pavarde6521    Vardas6521     x.xx                7.60                
Pavarde6522    Vardas6522     x.xx                6.20                
Pavarde6524    Vardas6524     x.xx                8.00                
Pavarde6525    Vardas6525     x.xx                8.80                
Pavarde6528    Vardas6528     x.xx                9.20                
Pavarde6530    Vardas6530     x.xx                8.00                
Pavarde6531    Vardas6531     x.xx                7.60                
Pavarde6532    Vardas6532     x.xx                6.80                
Pavarde6533    Vardas6533     x.xx                5.60                
Pavarde6536    Vardas6536     x.xx                6.80                
Pavarde6537    Vardas6537     x.xx                7.80                
Pavarde6538    Vardas6538     x.xx                7.20                
Pavarde6539    Vardas6539     x.xx                7.00                
Pavarde6541    Vardas6541     x.xx                7.40                
Pavarde6542    Vardas6542     x.xx                8.80                
Pavarde6545    Vardas6545     x.xx                8.00                
Pavarde6546    Vardas6546     x.xx                7.60                
Pavarde6547    Vardas6547     x.xx                7.20                
Pavarde6550    Vardas6550     x.xx                6.80                
Pavarde6551    Vardas6551     x.xx                5.80                
Pavarde6553    Vardas6553     x.xx                7.00                
Pavarde6557    Vardas6557     x.xx                7.80                
Pavarde6558    Vardas6558     x.xx                7.00                
Pavarde6559    Vardas6559     x.xx                7.80                
Pavarde6560    Vardas6560     x.xx                6.80                
Pavarde6562    Vardas6562     x.xx                6.40                
Pavarde6563    Vardas6563     x.xx                8.80                
Pavarde6564    Vardas6564     x.xx                8.00                
Pavarde6566    Vardas6566     x.xx                6.60                
Pavarde6569    Vardas6569     x.xx                8.20                
Pavarde6572    Vardas6572     x.xx                7.80                
Pavarde6575    Vardas6575     x.xx                7.00                
Pavarde6576    Vardas6576     x.xx                6.00                
Pavarde6577    Vardas6577     x.xx                5.80                
Pavarde6578    Vardas6578     x.xx                7.80                
Pavarde6579    Vardas6579     x.xx                6.80                
Pavarde6581    Vardas6581     x.xx                7.00                
Pavarde6582    Vardas6582     x.xx                8.80                
Pavarde6584    Vardas6584     x.xx                5.00                
Pavarde6585    Vardas6585     x.xx                6.60                
Pavarde6586    Vardas6586     x.xx                6.40                
Pavarde6587    Vardas6587     x.xx                8.40                
Pavarde6589    Vardas6589     x.xx                6.60                
Pavarde6592    Vardas6592     x.xx                5.40                
Pavarde6593    Vardas6593     x.xx                5.20                
